PAID;FECHA_REGISTRO;UNIDAD_NOMBRE;PROYECTO_RNPC;UNIDAD_DEPARTAMENTO;DESTINO_DEPARTAMENTO;DESTINO_CIUDAD;ATENCION_TIPO_TRAMITE;ATENCION_DESTINO;ATENCION_TEMA;ATENCION_MOTIVO;ATENCION_ESTADO;PERSONA_RANGO_EDAD;PERSONA_CONDICION_DISCAPACIDAD;PERSONA_POBLACION_ESPECIAL;PERSONA_GENERO;PERSONA_PROFESION;PERSONA_ACEPTA_HABEAS_DATA;TIPO_EMPRESA;EMPRESA_TIPO_DOCUMENTO;EMPRESA_TIPO_DOCUMENTO;EMPRESA_RAZON_SOCIAL;ESTADO_SERVICIO;CAUSAL;TIPO_PRODUCTO;NOMBRE_PRODUCTO;VALOR_PRODUCTO;FECHA_ADQUISICION;FECHA_ULTIMO_ENCUENTRO;FECHA_FIN_ULTIMO_ENCUENTRO;FECHA_FIN_REAL;ENCUENTRO_ACORDADO;FECHA_CONTRATO;DURACION
744418;2022-06-01;CR PASTO;Casas del Consumidor Regional;NARIÑO;NARIÑO;PASTO;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;60-80 años;Ninguna ;Adulto mayor;Mujer;Bachiller              ;SI;INFORMAL;;#¡REF!;cooperativa de ahorros ayudemonos;CERRADO;Incumplimiento contractual;Bien;SERVICIO DE AHORRO COMO ASOCIADA;INDETERMINADO;2020-04-01 00:00;2022-06-14;2022-06-14;2022-06-14;NO;;13
956894;2023-03-03;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;#¡REF!;KREDIT PLUS S.A.;CERRADO-IAP;Operaciones bajo sistemas de financiación;Servicio;servicio de crédito;INDETERMINADO;2021-03-16 00:00;2023-03-15;2023-03-22;2023-03-22;NO;;19
964686;2023-03-08;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;FORMAL;NIT;#¡REF!;HERO MOTOCORP LIMITED - SUCURSAL COLOMBIA;CERRADO-NA;Incumplimiento de la garantía;Bien;motocicleta línea SPLENDOR, modelo 2021 color negra;4290000;2020-11-25 00:00;2023-03-23;2023-03-23;2023-03-23;NO;;15
1313683;2024-02-21;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;FORMAL;NIT;#¡REF!;SERVIENTREGA S.A.;AGENDADO;Incumplimiento de la garantía;Bien;2 gafas de sol, 1 marca Prada y otra marca Ray Ban y una montura con lentes oftálmicos;INDETERMINADO;2023-10-19 00:00;2024-03-01;;2024-03-01;NO;;9
1078127;2023-07-05;CR ARMENIA;Casas del Consumidor Regional;QUINDIO;QUINDIO;ARMENIA;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;19-25 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;INFORMAL;;#¡REF!;JAIBER ANDRES SOTO OROZCO;CERRADO-ICOM;Incumplimiento contractual;Bien;puertas de vidrio para vitrinas;200000;2023-05-15 00:00;2023-07-18;2023-07-18;2023-07-18;NO;;13
762901;2022-06-21;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Arreglo Directo;Arreglo Directo;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Posgrado;SI;FORMAL;NIT;#¡REF!;GRANDES Y MODERNAS CONSTRUCCIONES DE COLOMBIA SAS GRACOL;CERRADO;Información o publicidad engañosa;Bien;compra de apartamento;INDETERMINADO;2021-01-26 00:00;2022-06-29;2022-06-29;2022-06-29;NO;;8
328260;2020-11-17;CB KENNEDY;Casas del Consumidor Bogota;BOGOTA;BOGOTA;KENNEDY;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Profesional;SI;INFORMAL;;#¡REF!;CONSULTA;AGENDADO;Incumplimiento contractual;Servicio;Paquete de viaje;9256500;2020-01-31 00:00;2020-11-25;;2020-11-25;NO;;8
397934;2021-04-22;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Profesional;SI;FORMAL;NIT;#¡REF!;LECTOR AMI COLOMBIA SAS;CERRADO;Incumplimiento contractual;Servicio;PLAN LECTOR ;INDETERMINADO;2020-02-08 00:00;2021-05-03;2021-06-02;2021-06-02;NO;;41
452058;2021-07-07;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Desplazado;Mujer;Bachiller              ;SI;FORMAL;NIT;#¡REF!;DISTRIBUIDORA COLOMBIANA DE MOTOS DISCOLMOTOS SAS;CERRADO;Incumplimiento de la garantía;Bien;MOTO AKT - MODELO 2022;5015000;2021-05-13 00:00;2021-09-02;2021-09-02;2021-09-02;NO;;57
536043;2021-09-23;CR PASTO;Casas del Consumidor Regional;NARIÑO;NARIÑO;PASTO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;#¡REF!;MOTODENAR PASTO SAS;CERRADO;Incumplimiento contractual;Bien;MOTO AX 4 COLOR BLANCO ;500000;2021-06-23 00:00;2021-09-28;2021-10-06;2021-10-06;NO;;13
565230;2021-10-15;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Arreglo Directo;Arreglo Directo;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Posgrado;SI;FORMAL;NIT;#¡REF!;MAZDA  AUTOVARDI;CERRADO;Incumplimiento de la garantía;Bien;"vehículo Mazda CX30; motor PY40260281";106800000;2020-11-26 00:00;2021-10-22;2021-10-22;2021-10-22;NO;;7
677817;2022-03-23;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Básica Primaria;SI;FORMAL;NIT;#¡REF!;LLANTAS Y MAS LLANTAS MIGUE SAS;CERRADO;Incumplimiento de la garantía;Bien;Compra de llantas 4 UNIDADES ;2060000;2021-06-18 00:00;2022-04-19;2022-04-19;2022-04-19;NO;;27
677570;2022-03-23;CR PASTO;Casas del Consumidor Regional;NARIÑO;NARIÑO;PASTO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;INFORMAL;;#¡REF!;cv click jv;CERRADO;Incumplimiento de la garantía;Bien;bateria samgung;30000;2021-12-30 00:00;2022-03-25;2022-03-25;2022-03-25;NO;;2
692902;2022-04-06;CR PASTO;Casas del Consumidor Regional;NARIÑO;NARIÑO;PASTO;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;26-40 años;Ninguna ;Padre cabeza de familia;Hombre;Bachiller              ;SI;INFORMAL;;#¡REF!;envia colvanes s.a.s;CERRADO;Incumplimiento contractual;Servicio;ENCOMIENDA PERDIDA Y DE LA CUAL SE PAGO EL CORRESPONDIENTE SEGURO;1000000;2022-03-15 00:00;2022-04-08;2022-04-08;2022-04-08;NO;;2
738830;2022-05-25;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Posgrado;SI;FORMAL;NIT;#¡REF!;FORD MOTOR COLOMBIA S A S;CERRADO;Incumplimiento de la garantía;Bien;CAMIONETA FORD Línea: ECOSPORT modelo: 2020 ;64900000;2020-06-24 00:00;2022-06-07;2022-06-07;2022-06-07;NO;;13
781442;2022-07-12;CR PASTO;Casas del Consumidor Regional;NARIÑO;NARIÑO;PASTO;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;FORMAL;NIT;#¡REF!;ELECTROMILLONARIA;CERRADO;Incumplimiento contractual;Bien;televisor y armario;6250000;2015-03-25 00:00;2022-07-19;2022-07-21;2022-07-21;NO;;9
1004212;2023-04-17;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;19-25 años;Ninguna ;Ninguna;Hombre;Técnico;SI;FORMAL;NIT;#¡REF!;CELLPLUS SAS;CERRADO-IAP;Incumplimiento de la garantía;Bien;celular XIA REDMI 9T 128G;725000;2021-09-27 00:00;2023-04-28;2023-04-28;2023-04-28;NO;;11
832450;2022-08-31;CR PASTO;Casas del Consumidor Regional;NARIÑO;NARIÑO;PASTO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;FORMAL;NIT;#¡REF!;ALKOSTO;CERRADO;Incumplimiento de la garantía;Bien;televisor oled de 65 pulgadas LG;5999900;2022-02-15 00:00;2022-09-06;2022-09-09;2022-09-09;NO;;9
692387;2022-04-06;CR PASTO;Casas del Consumidor Regional;NARIÑO;NARIÑO;PASTO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Adulto mayor;Hombre;Básica Primaria;SI;INFORMAL;;#¡REF!;ESTUFAS P&J;CERRADO;Incumplimiento de la garantía;Bien;maquina de moler carne ;1000000;2021-08-30 00:00;2022-04-22;2022-04-22;2022-04-22;NO;;16
775405;2022-07-06;CR PASTO;Casas del Consumidor Regional;NARIÑO;NARIÑO;PASTO;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;INFORMAL;;#¡REF!;PREICFES MONTILLA;CERRADO;Incumplimiento contractual;Servicio;curso preicfes ;650000;2020-01-20 00:00;2022-07-12;2022-07-14;2022-07-14;NO;;8
829051;2022-08-29;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;#¡REF!;PROTECCION EXEQUIAL;CERRADO;Incumplimiento de la garantía;Servicio;Auxilio Por Servicios No Prestados ;INDETERMINADO;2022-07-14 00:00;2022-09-06;2022-09-06;2022-09-06;NO;;8
956600;2023-03-03;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;#¡REF!;EXITO VIAJES Y TURISMO S.A.S.;CERRADO-ICOM;Incumplimiento de la garantía;Servicio;viaje todo incluido ;3541624;2022-08-11 00:00;2023-03-15;2023-03-15;2023-03-15;NO;;12
394471;2021-04-19;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Arreglo Directo;Arreglo Directo;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Profesional;SI;FORMAL;NIT;#¡REF!;LECTOR AMI COLOMBIA SAS;CERRADO;Incumplimiento contractual;Servicio;LECTURA RAPIDA;INDETERMINADO;2019-10-26 00:00;2021-05-03;2021-06-01;2021-06-01;NO;;43
1213752;2023-11-09;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Profesional;SI;FORMAL;NIT;#¡REF!;GRUPO EMPRESARIAL NASSCAR S.A.S;CERRADO-ICOM;Información o publicidad engañosa;Servicio;SERVICIO TURISTICOS;INDETERMINADO;2023-09-24 00:00;2023-12-14;2023-12-14;2023-12-14;NO;;35
715730;2022-05-03;CR PASTO;Casas del Consumidor Regional;NARIÑO;NARIÑO;PASTO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Adulto mayor;Hombre;Básica Primaria;SI;INFORMAL;;#¡REF!;NIDIA MILENA MORCILLO;CERRADO;Incumplimiento de la garantía;Bien;MOLINO DE CARNE;1000000;2021-08-30 00:00;2022-05-10;2022-05-11;2022-05-11;NO;;8
477623;2021-08-03;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Arreglo Directo;Arreglo Directo;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;FORMAL;NIT;#¡REF!;CHEVROLET;CERRADO;Incumplimiento de la garantía;Servicio;par de juegos de llaves del nuevo circuito;INDETERMINADO;2020-02-28 00:00;2021-08-09;2021-08-09;2021-08-09;NO;;6
951147;2023-02-28;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;FORMAL;NIT;#¡REF!;DENTIS COLOMBIA S.A.S;ACORDADO;Incumplimiento de la garantía;Servicio;Servicio de Tratamiento de Ortodoncia;8000000;2020-01-26 00:00;2023-03-17;;2023-03-17;NO;;17
1021936;2023-05-04;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;19-25 años;Ninguna ;Ninguna;Hombre;Técnico;SI;FORMAL;NIT;#¡REF!;AUTECO MOBILITY S.A.S.;CERRADO-NA;Incumplimiento de la garantía;Bien;moto Zontes T2 350;INDETERMINADO;2023-03-11 00:00;2023-05-25;;2023-05-25;NO;;21
900700;2022-11-17;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;FORMAL;NIT;#¡REF!;AEROVIAS DEL CONTINENTE AMERICANO S.A. AVIANCA PUDIENDO UTILIZAR LAS SIGLAS AVIANCA O AVIANCA S.A. -DEPRISA;CERRADO-NA;Incumplimiento de la garantía;Servicio;Compra de Tiquetes de Vuelo;3423650;2022-08-05 00:00;2022-11-21;2022-11-22;2022-11-22;NO;;5
775749;2022-07-06;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Profesional;SI;FORMAL;NIT;#¡REF!;INGENIES & IDECAM;CERRADO;Derecho de Retracto;Bien;apartamento 203 de la torre 5;30300000;2019-08-11 00:00;2022-07-14;2022-07-25;2022-07-25;NO;;19
461167;2021-07-16;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Arreglo Directo;Arreglo Directo;Ciudadano Atendido;19-25 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;INFORMAL;;#¡REF!;JA COMUNICATE;CERRADO;Incumplimiento de la garantía;Bien;CELULAR XIAOMI REDMI NOTE 9;640000;2020-10-31 00:00;2021-07-30;2021-07-30;2021-07-30;NO;;14
687715;2022-04-01;CR PASTO;Casas del Consumidor Regional;NARIÑO;NARIÑO;PASTO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Padre cabeza de familia;Hombre;Profesional;SI;INFORMAL;;#¡REF!;LORENA CAICEDO ALVAREZ;CERRADO;Incumplimiento de la garantía;Bien;REPARACION DE MOTOCICLETA Y GARANTIA DE REPUESTO;585000;2021-08-02 00:00;2022-04-07;2022-04-07;2022-04-07;NO;;6
807285;2022-08-08;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Tecnólogo;SI;INFORMAL;;#¡REF!;WILSON VICENTE DELGADO JARAMILLO - CIRCO ROYAL DUMBARR;CERRADO;Servicios que suponen la entrega de un bien a un tercero;Bien;vehículo de marca Chevrolet LUV-TFR cc2200 modelo 2004 color blanco mahler de estacas;INDETERMINADO;2022-07-29 00:00;2022-08-16;2022-08-17;2022-08-17;NO;;9
1023892;2023-05-08;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Tecnólogo;SI;INFORMAL;;#¡REF!;hermanos Carlos Ocaña Abahonza  y Julio Ocaña Abahonza.;CERRADO-NA;Incumplimiento de la garantía;Bien;Elaboración de un closet ;INDETERMINADO;2023-01-27 00:00;2023-05-19;2023-05-23;2023-05-23;NO;;15
597969;2021-11-26;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Arreglo Directo;Arreglo Directo;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Profesional;SI;FORMAL;NIT;#¡REF!;USADOS GARANTIZADOS SAS;CERRADO;Información o publicidad engañosa;Bien;Vehiculó Hyundai i10 modelo 2013 color azul ;16500000;2021-10-23 00:00;2021-12-02;2021-12-02;2021-12-02;NO;;6
1000946;2023-04-13;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;FORMAL;NIT;#¡REF!;INVERSIONES DAMA SALUD SAS;CERRADO-ICOM;Información o publicidad engañosa;Servicio;servicio de odontología ;;2023-02-22 00:00;2023-04-25;2023-05-11;2023-05-11;NO;;28
675796;2022-03-22;CR PASTO;Casas del Consumidor Regional;NARIÑO;NARIÑO;PASTO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;FORMAL;NIT;#¡REF!;MEGAMOTOS;CERRADO;Información o publicidad engañosa;Bien;patineta ;3500000;2022-02-14 00:00;2022-03-25;2022-03-25;2022-03-25;NO;;3
453295;2021-07-08;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Arreglo Directo;Arreglo Directo;Ciudadano Atendido;19-25 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;#¡REF!;JL Y  RB SAS;CERRADO;Incumplimiento de la garantía;Bien;celular GALAXI SAMSUNG – IM A 21S ;1050000;2020-10-30 00:00;2021-07-15;2021-07-16;2021-07-16;NO;;8
816768;2022-08-17;CR PASTO;Casas del Consumidor Regional;NARIÑO;NARIÑO;PASTO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;FORMAL;NIT;#¡REF!;YAMIRT ROBINSON ARCINIEGAS MORENO;CERRADO;Incumplimiento contractual;Servicio;CURSO DE CONDUCCION DE MOTOCICLETA;950000;2020-12-10 00:00;2022-08-19;2022-08-19;2022-08-19;NO;;2
884509;2022-10-27;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Profesional;SI;FORMAL;NIT;#¡REF!;MADECENTRO;CERRADO-ICOM;Incumplimiento de la garantía;Bien;Fabricación de 12 puertas en RH o Melamina ;4983000;2022-07-30 00:00;2022-11-10;2022-11-10;2022-11-10;NO;;14
894320;2022-11-09;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;19-25 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;FORMAL;NIT;#¡REF!;EDITORA SEA GROUP S.A.S;CERRADO-IAP;Incumplimiento contractual;Servicio;CURSO DE INGLES;3705000;2021-10-21 00:00;2022-11-24;2022-12-13;2022-12-13;NO;;34
689322;2022-04-04;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Básica Primaria;SI;INFORMAL;;#¡REF!;YULLY ROCIO CORTES ORDOÑEZ;CERRADO;Incumplimiento de la garantía;Bien;LAVADORA DE 26 LIBRAS, COLOR GRIS - MARCA CHALLENGER ;1220000;2022-01-10 00:00;2022-04-19;2022-04-19;2022-04-19;NO;;15
684254;2022-03-29;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;INFORMAL;;#¡REF!;ANDRES DAVID ORDOÑEZ TIMANA -  NOMBRE ESTABLECIMIENTO: DOMILIDER;CERRADO;Incumplimiento de la garantía;Bien;PRODUCTOS DE ALIMENTOS (especies canela y anís estrellado);2900000;2021-10-23 00:00;2022-04-07;2022-04-07;2022-04-07;NO;;9
562668;2021-10-14;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Arreglo Directo;Arreglo Directo;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Posgrado;SI;FORMAL;NIT;#¡REF!;UNIVERSIDAD DE MEDELLIN CENTRO DE CONCILIACION;CERRADO;Incumplimiento contractual;Servicio;pago de derecho de conciliación ;537000;2021-05-12 00:00;2021-10-21;2021-10-25;2021-10-25;NO;;11
738760;2022-05-25;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Posgrado;SI;FORMAL;NIT;#¡REF!;"MOTORES DEL VALLE ""MOTOVALLE"" S.A.S.";CERRADO;Incumplimiento de la garantía;Bien;CAMIONETA FORD Línea: ECOSPORT modelo: 2020 ;64900000;2020-06-24 00:00;2022-06-07;2022-06-07;2022-06-07;NO;;13
689377;2022-04-04;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Básica Primaria;SI;FORMAL;NIT;#¡REF!;CHALLENGER S.A.S;CERRADO;Incumplimiento de la garantía;Bien;LAVADORA DE 26 LIBRAS, color gris - MARCA CHALLENGER;1220000;2022-01-10 00:00;2022-04-19;2022-04-22;2022-04-22;NO;;18
631120;2022-02-07;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Arreglo Directo;Arreglo Directo;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Profesional;SI;FORMAL;NIT;#¡REF!;ALCAZABA CONSTRUCTORA S.A.S;CERRADO;Incumplimiento contractual;Bien;vivienda habitanya casa auvernia con numeración 12 a ;53000000;2021-01-21 00:00;2022-02-22;2022-02-22;2022-02-22;NO;;15
563451;2021-10-14;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Arreglo Directo;Arreglo Directo;Ciudadano Atendido;19-25 años;Ninguna ;Ninguna;Mujer;Tecnólogo;SI;FORMAL;NIT;#¡REF!;GENIX ACADEMY S.A.S.;CERRADO;Incumplimiento contractual;Servicio;paquete de marketing digital ;1000000;2021-04-08 00:00;2021-10-22;2021-10-22;2021-10-22;NO;;8
597885;2021-11-26;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Información o publicidad engañosa;Promociones y ofertas;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Profesional;SI;INFORMAL;;#¡REF!;CENTRO COMERCIAL TERRAPLAZA POPAYAN;CERRADO;Información o publicidad engañosa;Servicio;incumplimiento en los premios ofertados;INDETERMINADO;2021-11-09 00:00;2021-12-02;2021-12-02;2021-12-02;NO;;6
624892;2022-02-01;CR PASTO;Casas del Consumidor Regional;NARIÑO;NARIÑO;PASTO;ARREGLO DIRECTO;SIC;Prestación de servicios que suponen la entrega de un bien;Calidad del servicio;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Profesional;SI;INFORMAL;;#¡REF!;parqueadero el gran terminal;CERRADO;Servicios que suponen la entrega de un bien a un tercero;Servicio;INCUMPLIMIENTO CONTRACTUAL EN EL SERVICIO DE PARQUEADERO;13000000;2021-03-06 00:00;2022-02-18;2022-02-18;2022-02-18;NO;;17
985477;2023-03-27;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Adulto mayor;Hombre;Bachiller              ;SI;FORMAL;NIT;#¡REF!;AIR EUROPA LINEAS AEREAS SOCIEDAD ANONIMA;CERRADO-ICOM;Incumplimiento de la garantía;Bien;TIQUETES DE VUELOS;3500000;2022-05-22 00:00;2023-04-12;2023-04-26;2023-04-26;NO;;30
720471;2022-05-09;CR ARMENIA;Casas del Consumidor Regional;QUINDIO;QUINDIO;ARMENIA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Adulto mayor;Mujer;Básica Primaria;SI;INFORMAL;;#¡REF!;COMUNIMUNDO;CERRADO;Incumplimiento de la garantía;Bien;celular marca ipro A10 mini;45000;2021-12-28 00:00;2022-05-19;2022-05-19;2022-05-19;NO;;10
